Smiles,Actual pIC50,Predicted pIC50,Set
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,7.588211995,7.6245761856984675,Train
CC[C@@H](CN1CCOCC1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,8.0,7.823928520551049,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)N3CCN(CC3)C)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,5.301029996,5.555533184163819,Train
CC1=NC(=CC=C1)NC(C2=CC(=C(C=C2)Cl)Cl)C3=C(C4=C(C=CC(=N4)C)C=C3)O,5.22184875,5.264908286301916,Train
COc1ccc(CO)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,8.958607315,9.657287191545072,Train
C[C@@H](C1=CC=C(C=C1)Cl)N2C(=O)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)OCCCCO,6.045757491,5.825287856044679,Train
COC1=CC=CC(=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)O,5.508638306,5.486256545106931,Train
Cc1cc(Cl)ccc1C1c2c(nn(C3CCN(C(=O)OC(C)(C)C)C3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,7.379863945,7.732355372395906,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CN(c2ccccc2F)S(C)(=O)=O)C2CC2)C1=O,9.698970004,9.630812894137854,Train
CC[C@@H](CN1CC(O)(C(F)(F)F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.22184875,8.104611523347414,Train
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCNCC3)cc1)C2c1ccc(Cl)cc1,8.455931956,8.321931228661587,Train
CN1[C@@H]([C@@H](O[C@H](C1=O)CC2=CC=C(C=C2)OC)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,5.721246399,5.751332011143529,Train
COc1cc(CN)ccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.769551079,9.680206067045658,Train
C1CC(CCC1NC(=O)[C@H]2[C@@H]([C@@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCOCC5)C6=C(C(=CC=C6)Cl)F)O,6.549750892,6.111189612024804,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)N[C@H]3CC[C@H](C3)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,6.0,6.044718655433879,Train
O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,7.769551079,7.8528084751267695,Train
C1CC(CCC12[C@@]3([C@H]([C@@H](N2)C(=O)NCCN4CCOCC4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O)(F)F,6.0,6.195390836688812,Train
CN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)Br)C(OC5=CC=CC=C52)C6=CC=C(C=C6)Cl,6.050609993,5.886205049636738,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)N3CCN(CC3)C(=O)CN(C)C)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,5.0,5.328901252058552,Train
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cncc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.397940009,8.422193403745137,Train
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@]([C@H](N2C(=O)N3CCN(CC3)CCCS(=O)(=O)C)C4=CC=C(C=C4)Cl)(C)C5=CC=C(C=C5)Cl,6.634512015,6.642153821346194,Train
Cc1cc(Cl)ccc1C1c2c(nn(CC3CCCO3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,8.602059991,8.589203311341342,Train
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@@H](c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,7.359240386,8.797438757198048,Train
CCn1cc(N2C(=O)c3nn(-c4ccccc4OC)c(C(C)C)c3C2c2ccc(Cl)cc2C)cc(Cl)c1=O,9.37675071,9.403223965018084,Train
O=C(NC1CCC(O)CC1)[C@@H]1NC2(CCCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,7.806875402,7.791916901604343,Train
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=CC(=C(C=C2)C(=O)O)F)C3=C(C(=CC=C3)Cl)F)(C#N)C4=C(C=C(C=C4)Cl)F,7.677780705,7.665879243597491,Train
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=CC=CC(=C2)C(=O)O)C3=C(C(=CC=C3)Cl)F)(C#N)C4=C(C=C(C=C4)Cl)F,7.37675071,7.505894959151268,Train
CC1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4OC3C5=CC=C(C=C5)Br)N(C6=NC=NN26)C,5.324221658,5.476427346582816,Train
CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.327902142,8.16927590901089,Train
COC(=O)C(C1=CC=C(C=C1)Cl)N2C(C(=S)NC3=C(C2=O)C=CC(=C3)F)C4=CC=C(C=C4)Cl,5.181114585,5.2221490485129,Train
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NCC4=CC=C(C=C4)C(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,8.004364805,7.949371426792376,Train
CC[C@@H](CN1CCN(CC1)S(=O)(=O)C2CC2)N3[C@@H]([C@H](C[C@](C3=O)(C)CC(=O)O)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,7.522878745,7.914163144804196,Train
CC[C@@H]([C@H](C)OC)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,6.844663963,7.2652215506568645,Train
CC(C)CCN1C=NC(=C1C2=CNC3=C2C=CC(=C3)Cl)C4=CC=CC=C4,6.045757491,5.961563960920785,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccncc2)C2CC2)C1=O,9.301029996,9.21520993178501,Train
CC[C@@H](CCC#N)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.397940009,8.001070656668276,Train
COc1ncc(-c2nc3c(n2C2CCC2)C(c2ccc(Cl)cc2)N(c2ccc(F)c(Cl)c2)C3=O)c(OC)n1,7.928117993,8.339844627275102,Train
C1CC1(CO)COC2(C3=CC=CC=C3C(=O)N2CC4=CC=C(C=C4)I)C5=CC=C(C=C5)Cl,5.823908741,5.877056463678499,Train
CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,5.226945307,6.021832778856365,Train
CC[C@@H](CO)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,7.301029996,7.046998109042404,Train
CC[C@@H](C(=O)OC(C)(C)C)N1[C@@H]([C@H](C[C@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,6.698970004,6.801760316515922,Train
COc1ccc(CN)cc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)c(=O)n(C)c1)C2=O,9.258848401,9.305588456077334,Train
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N6CCN(CC6)C,7.638272164,7.569075994806725,Train
C[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N6CCN([C@H](C6)C)C(=O)C,7.431798276,7.496154379366931,Train
CC[C@@H](CS(=O)(=O)CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cn1,9.045757491,9.060832474555637,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NCCCN3CCCC3)C4=C(C(=CC=C4)Cl)F)C5=CC(=C(C=C5NC2=O)Cl)F,6.0,5.956300773132393,Train
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NCCN4CCOCC4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,7.677780705,7.293292143031788,Train
COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,8.22184875,8.090245831833323,Train
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,7.958607315,8.04957086162939,Train
COc1ccc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.657577319,9.705656828668292,Train
CN1C2=C([C@@H](N3C1=NC=N3)C4=CC=C(C=C4)Br)[C@H](OC5=C2C(=CC=C5)OC)C6=CC=C(C=C6)Br,6.017728767,5.8991803474379685,Train
COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.568636236,9.232850061431543,Train
C1CC1CN2[C@@H]([C@H](C[C@H](C2=O)CCC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,5.177831921,5.372946531347282,Train
CC[C@@H](C)OC1=C(C=C2CC(=O)N(C(C2=C1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)N(C)CC5=CC(=CC=C5)F)OC,6.769551079,6.865217163976732,Train
CC(C)C1=C(C(=O)N2[C@H](C)CC[C@H]2C(=O)N2CCN(C)C3(CC3)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,7.677780705,7.842670050204674,Train
CC[C@@H](c1cc(C)no1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.397940009,7.560071528019659,Train
C1CN(C(=O)CC1=O)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,5.034798299,5.229935468344259,Train
C[C@@]1(C[C@@H]([C@H](N(C1=O)C2CC[C@@H](C2)O)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl)CC(=O)O,6.721246399,7.0001591991813,Train
O=C(O)C[C@H]1C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CO)C2CC2)C1=O,7.397940009,7.453868915515966,Train
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)O)cc1)C2c1ccc(Cl)cc1,7.140261434,7.388212266023813,Train
COC(=O)C[C@H]1C[C@@H]([C@H](N(C1=O)CC2CC2)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl,6.102372909,5.872853775711733,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCCC2)C2CC2)C1=O,10.0,9.881384947671906,Train
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,8.086186148,6.930987045548708,Train
CC[C@@H](CS(=O)(=O)c1ccccc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.522878745,9.513642372032912,Train
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N2C([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,8.0,8.613922420091084,Train
C1CC(CC1O)OC2(C3=CC=CC=C3C(=O)N2CC4=CC=C(C=C4)[N+](=O)[O-])C5=CC=C(C=C5)Cl,6.15490196,6.2290062633388095,Train
CC[C@@H](CNS(=O)(=O)c1ccccc1Cl)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.522878745,8.549410347017513,Train
CC[C@@H](CNCC(F)(F)F)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,7.397940009,7.485956353657506,Train
C1=CC=C(C=C1)C2=NC(=C(N2C3=CC(=CC=C3)Cl)C4=CC(=CC=C4)Cl)C(=O)O,6.920818754,7.022413136064182,Train
C1CC1(CO)COC2(C3=CC=CC=C3C(=O)N2CC4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,5.638272164,5.661195776706824,Train
CC[C@@H](CCC1=CC=CC=N1)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,7.045757491,7.071315252850186,Train
CC[C@@H](CN(CC)S(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.886056648,8.139279296885524,Train
CC[C@@H](C(C)NS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.522878745,8.573008257437907,Train
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=CC=C(C=C3)OCCO)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,8.15490196,7.775059278295264,Train
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N(C)C,8.036212173,7.504081286788146,Train
CC[C@@H](CN(C)S(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,9.15490196,9.06584488442915,Train
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@H](c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,10.05060999,8.797438757198048,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CN(C3)C(=O)NC4CCCCC4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC2=O,5.522878745,5.8081416369099,Train
CC[C@@H](CS(=O)(=O)NCC1(C)COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.698970004,9.619295405339615,Train
CC(C)(C)S(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(F)F,9.522878745,9.300181103952461,Train
CC[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N(C)C,7.744727495,7.662433457673377,Train
CC[C@@H](CN1C=C(C=CC1=O)C(F)(F)F)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,7.522878745,7.553109033605697,Train
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)N)OC)C4=C(C(=CC=C4)Cl)F)C5=C(NC2=O)N=C(C=C5)Cl,7.958607315,7.681865346874934,Train
COc1ccc(CO)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,10.39794001,9.657287191545072,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(C(C2CC2)C2CC2)C1=O,9.0,8.759171140619431,Train
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)O)OC)C4=C(C(=CC=C4)Cl)F)C5=C(NC2=O)N=CC=C5,7.283996656,7.240257390581504,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](CC(F)F)c2ccccn2)C1=O,7.397940009,7.48710013494858,Train
CC[C@@H](CN1CCN(CC1)S(=O)(=O)C)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,7.698970004,7.7141428887271175,Train
COCCOCCOCCOCCOCCOC(=O)OCOC(=O)c1ccc(NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@](C#N)(c3ccc(Cl)cc3F)[C@H]2c2cccc(Cl)c2F)c(OC)c1,8.279840697,8.137740228712117,Train
CC(C)(C)[C@@H](CS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.698970004,9.524261458983336,Train
C1=CC=C2C(=C1)C(=O)N(C2(C3=CC=C(C=C3)F)O)CC4=CC=C(C=C4)[N+](=O)[O-],5.022276395,5.204384876145423,Train
C1=CC=NC(=C1)NC(C2=C(C=C(C=C2)Cl)Cl)C3=C(C4=C(C=CC=N4)C=C3)O,5.13076828,5.186664602886131,Train
C1CC1CN2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)N)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,5.117475462,5.6019775985283164,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NCCN3CC[C@@H](C3)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,6.0,5.996427827888208,Train
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C2CCCCC2)C2CC2)C1=O,10.0,9.851986829312716,Train
C[C@H](C1=CC=CC=C1)NC2=C([C@H](N(C2=O)CCCN3C=CN=C3)C4=CC=C(C=C4)Br)C(=O)C5=CC=CC=C5,5.705533774,5.720514635747933,Train
CC(C)(C)C[C@@H]1[C@]2([C@@H]([C@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)N)OC)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(S5)Cl)NC2=O,6.752026734,7.397700339282627,Train
CC1CCCCC1(F)c1nc2nc(-c3n[nH]c(=O)o3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,8.200314909,8.275158302679227,Train
CC[C@@H](CC(C1CC1)(C(F)(F)F)O)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,8.0,7.7694118568774675,Train
COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(C)(O)C3CCOCC3)CC1)C(=O)C2,7.443697499,7.697219035165794,Train
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,7.455931956,7.4646664425497375,Train
CC[C@@H](CS(=O)(=O)C1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.522878745,9.561473502015884,Train
C1=CC=C2C(=C1)C(=O)N(C2(C3=CC=C(C=C3)Cl)O)CC4=CC=C(C=C4)[N+](=O)[O-],5.619788758,5.48630913387513,Train
C1=CC=C(C=C1)/C=C/C(=O)C2=NC3=CC=CC=C3N2,5.684029655,5.520596228921547,Train
C1=CC2=C(C(=C(C=C2)C(C3=CC=CS3)NC4=CN=CC=C4)O)N=C1,5.823908741,5.686295460592166,Train
CC(=O)OC(C)(C)C(=O)N1CC(C1)NC(=O)[C@H]2[C@@H]([C@@]3([C@H](N2)CC(C)(C)C)C4=C(C=C(C=C4)Cl)NC3=O)C5=C(C(=CC=C5)Cl)F,6.0,6.304281247726456,Train
CC(=O)N1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC3=O,5.675717545,6.008833542934293,Train
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)c(F)cc12,7.494850022,7.5707693177909015,Train
C1CC1CN2[C@@H]([C@@H](OCC2=O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,5.744727495,5.729040155093326,Train
COc1cc(C(=O)OC(C)OC(=O)N2CCN(C)CC2)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,7.728158393,7.761384907350571,Train
CN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)C#N)C(OC5=CC=CC=C52)C6=CC=C(C=C6)Br,5.233587153,5.434092041344671,Train
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4=CC=C(C=C4)CC(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,7.769551079,7.861514546051867,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)N)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,6.0,6.069641928891636,Train
CC[C@@H](CN1CCOCC1C)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,8.0,7.874656175226579,Train
CCOC(=O)[C@H](CC(C)C)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,6.721246399,6.728394507600607,Train
CC[C@@H](CN(C)C1COC1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,7.522878745,7.631632162662028,Train
C1=CC=C2C(=C1)C3=C(C(N4C(=NC=N4)N3CCCO)C5=CC=C(C=C5)Br)C(O2)C6=CC=C(C=C6)Br,6.366531544,6.186609853678183,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCCCC2)C2CC2)C1=O,9.22184875,9.495158587582013,Train
C1CC1CN2[C@@H]([C@H](C[C@](C2=O)(CCN3CCOCC3)CC(=O)O)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,6.886056648,6.99571203426247,Train
CCC(C(=O)OC(C)(C)C)N1C(=O)[C@@](C)(Cc2nnn[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.0,8.530344223391092,Train
CC(C)C1=C(SC2=N[C@H]([C@H](N12)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N5CCN(CC5)C(=O)C,6.075720714,6.025603281143609,Train
CC[C@@H](C(C)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.22184875,8.213241828914668,Train
C1CC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,5.366531544,5.373217751014959,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F,6.0,5.9857785855945345,Train
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,9.869666232,9.690774987556683,Train
CC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O[C@@H]5C[C@@H](C=C5)O,5.853871964,5.785044600317466,Train
CC1=CC(=NC=C1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,7.522878745,7.352721579966673,Train
C1CC1(CO)COC2(C3=CC=CC=C3C(=O)N2CC4=CC=C(C=C4)F)C5=CC=C(C=C5)Cl,5.585026652,5.684768852190764,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NCC[C@H]3CC[C@H](C3)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,6.0,6.004645564673284,Train
CC1=C(C2=C(C=C1)OC(C3=C2N(C4=NC=NN4C3C5=CC=C(C=C5)Br)C)C6=CC=C(C=C6)Br)OC,5.404503778,5.883600419267881,Train
C[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC(=C(C=C5)Cl)F)C(C)C)C(=O)N6CCNC7(C6)CC7,8.119186408,7.958007783459278,Train
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4CCC(CC4)C(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,8.356547324,8.009330605570886,Train
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccccc2)C2CC2)C1=O,8.853871964,8.926869442253297,Train
COC1=CC(=CC(=C1OC)OC)CC2=C(NC3=CC=CC=C32)C4=CN(C=C4)S(=O)(=O)C5=CC=CC=C5,5.721246399,5.983606856505174,Train
CCOC(=O)CCNC(=O)N1[C@H]([C@H](N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,5.473660723,5.545108856952635,Train
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CCNCC3)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,6.0,6.08554662998221,Train
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N(C)C)CC3)cc1)C(=O)C2,8.602059991,8.506014835676256,Train
